id,type,city,neighbourhood,street,rooms,price,entry_date,updated,agency,shared,furnished,elevator,aircon,parking,balcony,bars,safety_room,storage_room,renovated,boiler,pets,description,size,floor,max_floor,payments,arnona
"/rent/viewad,663739.aspx",דירה,בת ים,,Ort Israel,3,3300,מיידי,2020-11-21,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"נוחה, מוארת. שני ארונות קיר. בחדרי שינה יש גם שני חדרי ארונות עם חלון. אמבטיה מחודשת קומפלט פירוט הריהוט: מרוהטת חלקית
",74,4,4,12,0
"/rent/viewad,664445.aspx",דירה,תל אביב יפו,נחלת יצחק,נחלת יצחק,1,3100,מיידי,2020-11-21,private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"בדירה מיוחדת ביותר 3.5 חדרים מתפנה חדר. אזור מדהים שקרוב להכול ליטרלי. עמק הסיליקון החדש של תל אביב אזור נחלת יצחק.דירת קסם עם סלון סופר מיוחד ומעוצב עיצוב אדריכלית ווינטג' ומלא ספרים. מחפש שותף/ה מעל 30 בעלי עבודה מסודרת, חשוב לא מעשן.
בדירה יש הכול, מזגן חדש מהניילונים, מכונת כביסה, גז.
קומה 3 עם מעלית.
אופציה לחנייה בתוספת מחיר.
חשוב gay friendly
אוהב חיות..בדירה יש@שתי כלבות קטנות וסופר מחונכות.
עדיפות לצמחוני/טבעוני בעל/ת מודעות סביבתית...
כניסה מ01.01 גמיש טיפה.
החוזה עד 01.10 עם אופציה לטווח ארוך...
3200 פלוס אופציה לחנייה ב400
פירוט הריהוט: בחדר נשאר ארון יפה, שידה ומראה
",NA,3,4,12,0
"/rent/viewad,664455.aspx",דירה,נתניה,קרית צאנז,ד''ר יהושע טהון,2,3300,מיידי,2020-11-21,private,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"מפרטי ללא תיווך, יש דוד שמש , דירה במקום מצויין, משופצת פירוט הריהוט: שידה בחדר 
",40,2,4,12,0
"/rent/viewad,667029.aspx",דירה,רמת גן,רמת יצחק,ראש פנה,3.5,5200,01/06/2020,2020-11-22,private,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה גדולה ומרווחת 100 מ""ר, סלון ענק וחדרים גדולים ומרפסות גדולות. מזגן בכל חדר. 8 דיירים בבניין שקט ונעים. אזור מעולה ושקט. קרוב למרום נווה ובמרחק הליכה מסופר, דואר ועוד. בעלי דירה מקסימים. פירוט הריהוט: 2 ארונות של 2 דלתות, אפשרות לתנור
",100,4,4,12,0
"/rent/viewad,669327.aspx",דירה,באר שבע,שכונה ד,גיורא יוספטל,3,2500,גמיש,2020-11-22,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"
",65,0,3,12,0
"/rent/viewad,670405.aspx",יחידת דיור,תל קציר,ההרחבה,הירדן,2,2750,מיידי,2020-11-20,private,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," פירוט הריהוט: מיטה זוגית - מיטת סלון - כורסא -טלוויזיה- תנור אפיה-כיריים-מקרר-מכונת כביסה
",45,1,1,12,0
"/rent/viewad,670442.aspx",יחידת דיור,בני ציון,שיכון בנים,האגוז,1,NA,מיידי,2020-11-21,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"יחידה חדשה לחלוטין ברמה הכי גבוהה , פרקט , ריהוט , ארון , מזגן חדש , מוצרי חשמל חדשים , חדר רחצה ענק ומאובזר . פינת ישיבה חיצונית . מתאים ליחיד. פירוט הריהוט: ריהוט מלא וחדש כולל מוצרי חשמל ומטבח . חדר שינה , סלון. 
",40,0,0,12,0
"/rent/viewad,670444.aspx",יחידת דיור,בני ציון,שיכון בנים,האגוז,2.5,NA,מיידי,2020-11-21,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"יחידה חדשה לחלוטין ברמה גבוהה , מתאימה ליחיד או לזוג , חדרים ענקיים , מוארת , חדר רחצה ענק , כל מוצרי החשמל והריהוט הנדרשים. נדירה. פירוט הריהוט: ריהוט חדש ומלא , חדר שינה , ארונות קיר בשפע , סלון , פינת אוכל , מוצרי חשמל ומטבח חדשים 
",80,0,0,12,0
"/rent/viewad,671474.aspx",דירה,ראשון לציון,רמב``ם,יהודה הלוי,3,3600,מיידי,2020-11-20,private,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה נעימה במיקום מרכזיבצמוד לתחנות אטובוס וחנויות. הדירה עברה צביעה וחידוש והתקנת מקלחון חדש. דוד שמש חדש. מרפסת שרות במטבח. תאריך כניסה גמיש
",60,2,4,12,547
"/rent/viewad,572609.aspx",יחידת דיור,גני טל,,נוריה,3,3200,מיידי,2020-11-19,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"
",70,0,0,12,0
"/rent/viewad,574720.aspx",דירה,תל אביב יפו,ביצרון,ביצרון,3,4750,01/02/2014,2020-11-19,private,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," פירוט הריהוט: מלא פרט למקרר ומכונת כביסה
",70,4,4,12,300
"/rent/viewad,576772.aspx",דירה,גבעתיים,,זבוטינסקי,3.5,4300,מיידי,2020-11-20,private,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"סלון מרווח.נוף.פינת אוכל.מטבח גדול (עשוי עץ). מיזוג .
דירה שמתאימה למשפחה/זוג וגם לשותפים .כניסה מיידית פירוט הריהוט: ארונות,שולחן אוכל
",79,2,4,12,0
"/rent/viewad,578571.aspx",יחידת דיור,segula,,sderot hayekarim,2,2000,מיידי,2020-11-19,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"the 037639426 number is a NY line and so must press extension #1 פירוט הריהוט: stove, fridge, queen size bed, kitchen table, 2 chairs, coffee table, 2 sofa chairs
",NA,0,0,12,0
"/rent/viewad,578720.aspx",דירה,ראשון לציון,,עין הקורא,1,3000,מיידי,2020-11-20,private,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירת חדר שינה וסלון במרכז ראשון לציון. מתאימה לזוג.
הדירה מרוהטת חלקית וכוללת חדר שינה, מטבח הכולל מקרר, כיריים ופינת אוכל. ממוזגת
כניסה מיידית
לפרטים נוספים לפנות טלפונית פירוט הריהוט: פינת אוכל, מקרר, חדר שינה
",NA,7,0,12,0
"/rent/viewad,582748.aspx",דירת גן,עין יעקב,,הגפן,3,2800,מיידי,2020-11-19,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"בית חדש גינה מטופחת מעוצב
ברמה גבוה פירוט הריהוט: כיריים גז
",80,0,2,12,0
"/rent/viewad,582753.aspx",דירה,נתניה,אחר,עולי הגרדום,3,3200,25/08/2014,2020-11-20,private,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"מטבח גדול דירה משופצת פירוט הריהוט: ארון 4 דלתות ארון שרות ארון נעליים
",80,1,0,12,600
"/rent/viewad,582776.aspx",יחידת דיור,שדי חמד,,השיטה,2,2500,מיידי,2020-11-20,private,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"משופצת 
",50,0,0,12,450
"/rent/viewad,640154.aspx",בית פרטי,רמת גן,רמת חן,מחץ,3,NA,גמיש,2020-11-18,private,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דרוש בית פרטי להשכרה באזור רמת חן. 3 - 4 חדרים. לכניסה בסביבות מאי - יוני.
",NA,0,0,12,0
"/rent/viewad,642045.aspx",דירה,חיפה,,התשבי,2.5,2900,מיידי,2020-11-19,private,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"בעלים הגון. פירוט הריהוט: מיטה זוגית, מקרר, תנור גז, ויטרינה בסלון, פרטי ריהוט ...
",78,1,3,12,680
"/rent/viewad,642096.aspx",לופט,תל אביב יפו,,בוגרשב,1,4700,מיידי,2020-11-20,private,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE," פירוט הריהוט: לופט משופץ, 80 מ""ר, ריק. רק מקרר חדש ומזגן. קומה 1- (יורדים קומה), חלונות גבוהים. מיקום נהדר
",80,0,0,12,450
"/rent/viewad,643609.aspx",דירה,חשמונאים,,טורי זהב,3,3200,מיידי,2020-11-19,private,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"לבית מרפסת ענקית הפונה ליער בן שמן פירוט הריהוט: מקרר מכונת כביסה ארון תנור מיטת נוער מתכוננת
",80,1,2,12,0
"/rent/viewad,643642.aspx",דירה,תל אביב יפו,,דיזנגוף,1,2900,16/01/2018,2020-11-20,private,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," פירוט הריהוט: בדיזנגוף דירת חדר עורפית , שקטה, ע""י שד' בן גוריון, מרוהטת.פינוי ב16.1.18מס' טלפון 0544583717
",NA,1,0,12,0
"/rent/viewad,644980.aspx",דירה,בת ים,רמת יוסף,קרן קיימת לישראל,2,3000,מיידי,2020-11-18,private,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"להשכרה מיידית דירה פנויה
",NA,0,3,12,0
"/rent/viewad,647420.aspx",דירה,מזכרת בתיה,,שדרות אליהו 42,4.5,4500,15/07/2018,2020-11-19,private,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"
",90,2,3,12,600
"/rent/viewad,652252.aspx",בית פרטי,מושב בן שמן,5,הרימון,6,8500,מיידי,2020-11-19,private,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"
",177,0,0,12,0
"/rent/viewad,653100.aspx",דירה,פתח תקווה,,דוד מאיר גוטמן,5.5,5000,מיידי,2020-11-19,private,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה חדשה במגדלי העיר פ""ת מעל השוק המהמם.
4 חדרי שינה +ממ""ד+פינת אוכל וסלון . מרפסת גדולה 18 מ""ר עם נוף מדהים.מיזוג מרכזי,מקלחון ביחידת הורים,2 חניות .

",135,9,0,12,0
"/rent/viewad,653111.aspx",דירה,Shchunat Dalet,,Eliahu Ha Navi,2.5,1950,מיידי,2020-11-20,private,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"new kitchen פירוט הריהוט: one closet
",NA,4,12,12,0
"/rent/viewad,653846.aspx",דירה,רמת גן,יד לבנים,קרסקי,2,3800,02/01/2019,2020-11-19,private,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה מרווחת, מוארת ובמצב מצוין. מתאימה לזוג גם עם ילד. סלון גדול וארוך שמתאים גם לפינת אוכל ופינת עבודה, מואר עם חלון רחב. מטבח רחב ומרפסת כביסה. חדר שינה מרווח עם ארון קיר.
",60,1,3,12,0
"/rent/viewad,655436.aspx",דירה,חבר,,חבר,3,700,גמיש,2020-11-19,private,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"בית חדש .
מרפסות ענקיות שווה לראות .דירה מוארת. מרווחת .חדרים גדולים .
",96,1,0,12,0
"/rent/viewad,662972.aspx",דירה,רמת גן,,הראובני,3,4600,מיידי,2020-11-19,private,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"לפרטים שרי 0544888586
0544519537
לא בשבת פירוט הריהוט: ארונות קיר
",80,1,3,12,0
"/rent/viewad,664401.aspx",דירה,תל אביב יפו,נחלת יצחק,חפץ חיים,2,4800,מיידי,2020-11-19,private,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"מפרטי ללא תיווך 2 גדולה במיקום מעולה 
",65,4,4,12,0
"/rent/viewad,665061.aspx",דירה,רמת גן,קריית קריניצי,"ד""ר אליהו",1,3800,27/01/2020,2020-11-18,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ישנה גינה פרטית יפייפיה ואופציה למקום במחסן
פירוט הריהוט: מכונת כביסה, מקרר, שידה מזנון, מיטה 
",55,0,0,12,0
"/rent/viewad,665754.aspx",דירה,רמת גן,מרכז,הרצל,2,3900,גמיש,2020-11-19,private,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"מקום מרכזי ושקט. קרוב לחניות ובמרחק קצר לתחבורה ציבורית.
מתאים לזוג. בעלי דירה נחמדים והוגנים.
מחיר שפוי ונדיר לאיזור. בקרבה לגינה ציבורית פירוט הריהוט: הדירה מרוהטת לחלוטין, חדר שינה, סלון מלא, שולחן מטבח, פלדלת, מזגנים ועוד. המון אור עם וויב צבעוני.
מתאים לזוג. ואפילו לתקופה ארוכה
",55,2,3,12,0
"/rent/viewad,665756.aspx",דירה,חיפה,כרמל מערבי,דוד פינסקי,3.5,3800,מיידי,2020-11-19,private,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"הדירה יכולה להיות לשותפים או למשפחה. הדירה אחרי שיפוץ כללי ומקיף, נראית מדהימה כחדשה
",90,2,3,12,750
"/rent/viewad,666359.aspx",דירה,תל אביב יפו,דרום העיר,מקווה ישראל 3,1.5,2800,מיידי,2020-11-19,private,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," פירוט הריהוט: מרוהטת משופצת באזור לב תל אביב פשוט להגיע ולהרגיש כמו מלך
",30,1,3,12,300
"/rent/viewad,671461.aspx",דירה,ירושלים,בית לחם,בית לחם 93,3,NA,26/08/2020,2020-11-20,private,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"
",0,0,0,12,0
"/rent/viewad,672943.aspx",דירה,ירושלים,גילה,שמיר,1,3950,מיידי,2020-11-19,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"חניה פרטית ומקורה. כניסה פרטית. רחוב שקט ואיכותי. דיסקרטיות מלאה. מרפסת עם גינת נוי. מתאימה ליחיד/ה או לזוג. לטווח ארוך. פירוט הריהוט: ריהוט מלא ומפואר. מטבח מאובזר+פינת אוכל. סלון+ספות עור+טלוויזיה. חדר שינה+ארונות+שידות ובופה. אמבטיה ענקית עם ג'קוזי ועם שולחן עיסוי חשמלי עשוי משיש.
",62,0,2,12,0
"/rent/viewad,673588.aspx",דירה,קרית אונו,הדרור,הדרור,4,4500,06/12/2020,2020-11-18,private,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה בת 4 חדרים מרווחת מאוד עם יחידת הורים מפנקת
הדירה קרובה לקניון קרית אונו במרחק הליכה
קרובה לאוניבריסטת בר אילן,מכללת אונו,תחבורה ציבורית
למהירי החלטה פירוט הריהוט: ריהוט חלקי שניתן לפנות או להשאיר במידת הצורך 
",90,3,4,12,900
"/rent/viewad,572534.aspx",דירה,קרית חיים,,יצחק בין צבי,3,1800,מיידי,2020-11-18,private,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה במרכז קריות גישה נוחה לתחבורה ציבורית
",76,1,4,12,450
"/rent/viewad,574537.aspx",יחידת דיור,יבנה,נאות שזר,הבשן,2,2500,מיידי,2020-11-16,private,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"יחידת דיור יפייפיה. באזור שקט. מתאימה לזוגות או לבודדים. מרוהטת ומאובזרת בכל מכשירי החשמל. כניסה מיידית. פירוט הריהוט: חדר שינה הכולל מיטה, ארון ושידה. סלון, מזנון, ספה ושולחן. מקרר, מיקרוגל וכיריים חשמליים.
",NA,0,0,12,0
"/rent/viewad,574657.aspx",חניה,תל אביב יפו,,sirkin street 24,1,500,28/01/2014,2020-11-18,private,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," פירוט הריהוט: חנייה להשכרה במיקום מעולה. רחוב סירקין צמוד לבן יהודה בוגרשוב דיזנגוף ופרישמן.בניין חדש שער חשמלי עם שלט.
",NA,0,0,12,0
"/rent/viewad,575864.aspx",דירה,קרית טבעון,קרית עמל,כצנלסון,2,2000,מיידי,2020-11-17,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה מקסימה בלב חורשה יפיפיה
",NA,2,3,12,0
"/rent/viewad,576607.aspx",דירה,באר שבע,ד,סנהדרין,3,1700,מיידי,2020-11-17,private,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה יפה, שקטה, מרווחת, מרוהטת קומפלט, משופצת
מאוד מתאימה לסטודנטים
כניסה מיידית פירוט הריהוט: ריהוט קומפלט: חדר שינה קופלט, ספה ושולחן אוכל בסלון, מקרר, תנור, כריים וכלים חדשים במטבח וניתן להוסיף
",50,3,3,12,0
"/rent/viewad,576684.aspx",דירה,אשקלון,אפרידר,אורט,4,3000,מיידי,2020-11-18,private,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה גדולה במרכז העיר 5 דקות מהמכללה פירוט הריהוט: פינת אוכל ספות1 2 3 מקרר ותנור אוכל ו2ארונות בחדרים
",4,3,4,12,0
"/rent/viewad,578293.aspx",דירה,תל אביב יפו,פלורנטין,וולפסון,2.5,5300,מיידי,2020-11-16,private,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"לכניסה מיידית.
צמוד לפרוייקט שוק העליה היוקרתי שבשלבי גמר בניה.
וולפסון 58 פינת צ'לנוב .דירה פינתית 4 כיווני אויר
דירה יפיפייה, תקרות גבוהות , משופצת, מרווחת ומוארת בבניין באוהאוס לשימור. מזגנים+דו""ש.+ שתי מרפסות מדהימות, דלת פלדלת. הבנין עבר שיפוץ לאחרונה. פירוט הריהוט: ארון בגדים
",55,2,0,12,0
"/rent/viewad,582596.aspx",בית פרטי,כפר סבא,שיכון עלייה,צייטלין,3,3500,מיידי,2020-11-17,private,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"
",NA,0,0,12,0
"/rent/viewad,582621.aspx",דירה,בני ברק,,חנקין 5,1.5,2000,מיידי,2020-11-17,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ליצור קשר בין 9 בבוקר ל10 בלילה בלבד,לא בשבת,מתאים לדתיים פירוט הריהוט: ריהוט קומפלט חוץ ממיטה זוגית
",35,2,3,12,200
"/rent/viewad,582655.aspx",דירה,ירושלים,רמות,פרנקפורטר,4,4500,01/09/2014,2020-11-18,private,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"שירותים כפולים, מרפסת גדולה, דוד שמש, הסקה מרכזית
",NA,1,3,12,0
"/rent/viewad,643591.aspx",דירה,תל אביב יפו,נווה שרת,בית אל,3,2800,מיידי,2020-11-18,private,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"הבניין מיועד לתמ""א 38. העבודה מתחילה בקרוב פירוט הריהוט: מקרר תנור שולחן אוכל כיסאות ארון קיר שידות
",60,1,0,12,320
"/rent/viewad,645093.aspx",דירה,בת ים,,פנקס 15,3,3500,מיידי,2020-11-18,private,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה משופצת
",60,4,4,12,361
"/rent/viewad,646476.aspx",דירה,פתח תקווה,המרכז השקט,גד מכנס,2.5,2950,10/07/2018,2020-11-16,private,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה שקטה ויפה לטווח ארוך, קרובה לצירי תנועה מרכזיים, חובה לראות!!!
ללא תיווך
",60,3,3,12,400
"/rent/viewad,648278.aspx",דירת סטודיו,רמת גן,כפר אזר,צהל 1,1,1500,מיידי,2020-11-16,private,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"גלריה (מחסן) קומה 1
אין שרותים אין מקלחת שימוש למשרד,אחסון
כניסה מידית כולל ארנונה,
אזור התעשייה כפר אזר ליד תל השומר שיבה. פירוט הריהוט: מקרר,שולחן,כיור
",40,1,1,12,0
"/rent/viewad,649476.aspx",דירה,ירוחם,פסגות אופק,דינה,4,2800,מיידי,2020-11-18,private,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה חדשה מקבלן, מרפסת גדולה נוף מהמם. לטווח ארוך
",110,3,4,12,0
"/rent/viewad,650524.aspx",יחידת דיור,פתח תקווה,כפר גנים א,נחום ניר,3.5,4600,מיידי,2020-11-18,private,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE," פירוט הריהוט: ארונות קיר בשני החדרים, מדיח, כיריים
",100,1,2,12,1000
"/rent/viewad,651198.aspx",דירת סטודיו,תל אביב,נוה צדק,ס. שלוש,1,3300,מיידי,2020-11-17,private,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"פרטים בטלפון פירוט הריהוט: מזגן מקרר ארון קיר מטבחון 
",29,1,0,12,0
"/rent/viewad,653805.aspx",יחידת דיור,הרצליה,,שדרות ח''ן,1,3500,מיידי,2020-11-17,private,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"חדר גדל + שחתים + מטבחון. יציאה לגג גדול כלל מים חשמל מיסים
",30,4,0,3,0
"/rent/viewad,655380.aspx",דירת גן,ירושלים,אבו תור,עמינדב,3,7500,מיידי,2020-11-17,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"בית ערבי מוקף עצי אורן עתיקים בפינה שקטה וציורית. צופה אל העיר העתיקה. מתאים לבודד/ה או זוג ללא ילדים.
",80,0,2,4,1700
"/rent/viewad,655410.aspx",דירה,חולון,,משה שרת,2,3600,גמיש,2020-11-18,private,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירת 2 חדרים בחולון 44 מ""ר
קומה אחרונה בניין עם מעלית
הדירה חדשה
מגיעה עם מיזוג
דירת 2 חדרים (סלון וחדר שינה) וגם מטבח וחדר אמבטיה.
שכירות - 3600 ש""ח לחודש 
",50,9,9,12,0
"/rent/viewad,660054.aspx",דירה,קרית אונו,,השקד,3,3700,15/08/2019,2020-11-17,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה משופצת ויפה, כיוונים טובים, נעימה ומלאה אור פירוט הריהוט: ארון קיר בחדר השינה
",85,3,4,12,0
"/rent/viewad,663654.aspx",דירה,ירושלים,,גואטמלה 21,3,3000,מיידי,2020-11-16,private,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"
",NA,4,4,12,0
"/rent/viewad,669114.aspx",דירה,תל אביב יפו,שפירא,דרך קיבוץ גלויות,1,2800,מיידי,2020-11-16,private,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"
",30,1,3,12,0
"/rent/viewad,670273.aspx",דירה,ירושלים,רמת שרת,קדיש לוז,3,4400,מיידי,2020-11-16,private,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE," פירוט הריהוט: דירת 3 חדרים (70מר) משופצת כחדשה, מטבח מעוצב מעץ, מוארת, מתוחזקת היטב, עם בויידם, ארונות קיר גדולים ושווים בחדרים, מקרר,כיריים, מותר בעלי חיים, כניסה מיידית
",70,3,7,12,0
"/rent/viewad,670283.aspx",דירה,ירושלים,בית וגן,זאב חקלאי,3,3700,מיידי,2020-11-16,private,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"הדירה צמודה לבית חולים שערי צדק. מאווררת ומוארת. מתאימה למשפחה וגם לשותפים. שכונה נעימה ושקטה. מכולת מתחת לבית.
",80,3,4,12,0
"/rent/viewad,673391.aspx",דירה,פתח תקווה,חןלםאחדות,חן,3,2900,מיידי,2020-11-18,private,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה באזור שקט ממוקמת ביציאה מ""פת סמוך לבית החולים בלינסון שניידר הדירה אחריי צבע כללי 3 מזגנים חדשים, ארונות בחדרים, יש אפשרות לשכור לכמה חודשים כמובן המחיר יעלה קצת פירוט הריהוט: ארונות בחדרים טלוויזיה בסלון 
",65,3,4,12,0
"/rent/viewad,673461.aspx",דירה,באר שבע,א,בלפור,3,2300,מיידי,2020-11-18,private,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"הדירה במצב טוב נקיה ומסדורת עם מוצרי חשמל חדשים
נמצאת במקום מרכזי ליד התחנה המרכזית וצירי תנועה ראשיים
חניה בשפע ברחוב פירוט הריהוט: הדירה מרוהטת בצורה מלאה :
1. ספה בסלון
2.מיטה פלוס מזרון X2
3.מקרר
4.תנור +כריים
5.מכונת כביסה
6.ארון
7.טלויזיה
8. 3 מזגנים
9.ספריה
10. שולחן בסלון

",60,2,4,12,425
